VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range
7SAYGDEE6P,King,Bellevue,WA,98008,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
VCF1ZBU29P,Clark,Vancouver,WA,98684,2023,FISKER,OCEAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJYGDEE8M,King,Lake Forest Park,WA,98155,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
KNDAFFS55R,King,Auburn,WA,98092,2024,KIA,EV9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
KNDRJDLH3N,Cowlitz,Silverlake,WA,98645,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32
KNDRMDLH9N,King,Bellevue,WA,98007,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32
KNDCC3LG8L,King,Kirkland,WA,98033,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239
7SAYGAEE8P,King,Seattle,WA,98125,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
3FMTK3SS4N,Cowlitz,Kalama,WA,98625,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJ3E1EB4M,King,Bellevue,WA,98005,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
4JGDM4EB9P,King,Renton,WA,98059,2023,MERCEDES-BENZ,EQS-CLASS SUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJYGDEE9M,King,Bellevue,WA,98007,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
7PDSGABA2P,King,Kirkland,WA,98033,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJ3E1EB8K,Kitsap,Bremerton,WA,98312,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220
5YJ3E1EB6L,King,Bothell,WA,98011,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322
KNDPZDDH5R,King,Bellevue,WA,98008,2024,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34
5YJ3E1EA4P,Clark,Vancouver,WA,98684,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJ3E1EB5N,King,Renton,WA,98059,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
4JGDM2EB2P,King,Kirkland,WA,98034,2023,MERCEDES-BENZ,EQS-CLASS SUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJ3E1EBXM,King,Bellevue,WA,98005,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJ3E1EB3L,King,Sammamish,WA,98074,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322
5YJSA1E5XN,King,Bellevue,WA,98007,2022,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJ3E1EC4L,Kitsap,Silverdale,WA,98383,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,308
1N4AZ0CP3F,King,Seattle,WA,98115,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84
7SAYGDEE1P,King,Kirkland,WA,98034,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
JTDKARFPXH,King,Kirkland,WA,98034,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25
JA4T5UA94P,King,Seattle,WA,98125,2023,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38
WBY7Z4C56J,King,Burien,WA,98146,2018,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97
5YJ3E1EB8N,King,Issaquah,WA,98029,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
1N4CZ1CV4R,King,Bellevue,WA,98007,2024,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
KNDCC3LGXK,King,Bellevue,WA,98007,2019,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239
JTDKARFP9H,King,Kirkland,WA,98033,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25
JHMZC5F15J,Clark,Vancouver,WA,98686,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47
WBY1Z2C53E,King,Woodinville,WA,98072,2014,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81
1FADP3R40F,King,Auburn,WA,98001,2015,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,76
WBY8P6C04L,King,Kirkland,WA,98034,2020,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,153
7SAYGDEE2R,King,Kirkland,WA,98034,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
WVWPP7AU1F,King,Shoreline,WA,98133,2015,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83
1G1RB6S54J,King,Kirkland,WA,98034,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53
5YJ3E1EB8L,King,Newcastle,WA,98059,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322
1G1RC6S54J,King,Seattle,WA,98125,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53
JN1AZ0CP0C,King,Duvall,WA,98019,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73
7SAYGDEE9P,King,Seattle,WA,98104,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
1C4JJXP63P,King,Kirkland,WA,98034,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21
5UXTA6C00N,Yakima,Yakima,WA,98908,2022,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30
JTDKARFP5H,King,Redmond,WA,98052,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25
5YJYGDEE1M,King,Auburn,WA,98092,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
JN1AZ0CP5B,Kitsap,Bainbridge Island,WA,98110,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73
7SAYGDEE0N,King,Renton,WA,98058,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
1G1FY6S00P,Yakima,Selah,WA,98942,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
7SAYGDED1P,King,Lake Forest Park,WA,98155,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
WBAJA9C55K,King,Bellevue,WA,98006,2019,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16
7SAXCAE53N,King,Bellevue,WA,98006,2022,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
1V2WNPE80P,Kitsap,Port Orchard,WA,98366,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
7SAYGDEF9R,King,Renton,WA,98055,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
KM8JFDA27P,Clark,Yacolt,WA,98675,2023,HYUNDAI,TUCSON,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33
7FCTGBAAXP,Snohomish,Everett,WA,98208,2023,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJYGDEE8L,Snohomish,Bothell,WA,98021,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291
5YJYGAEE5M,King,Redmond,WA,98052,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
KNDCE3LG9K,King,Bellevue,WA,98008,2019,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239
5YJ3E1EA1P,King,Kirkland,WA,98034,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
JHMZC5F10J,Clark,Vancouver,WA,98664,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47
JN1AZ0CP6B,King,Woodinville,WA,98072,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73
1N4AZ1CP8L,Snohomish,Lake Stevens,WA,98258,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149
3FMTK4SE5M,King,Seattle,WA,98122,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
KNDC3DLC4N,King,Federal Way,WA,98003,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
KNDCD3LD1K,Jefferson,Port Townsend,WA,98368,2019,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26
LYVBR0DM7K,King,Lake Forest Park,WA,98155,2019,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17
7SAYGDEE5P,Clark,Vancouver,WA,98685,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJYGDEE6M,Cowlitz,Kelso,WA,98626,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
7SAYGDEE6N,Snohomish,Lake Stevens,WA,98258,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJSA1E17H,King,Kirkland,WA,98033,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210
1C4JJXN6XP,King,Tukwila,WA,98188,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21
KNDC34LB9P,Thurston,Olympia,WA,98502,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJ3E1EB9P,Kitsap,Bainbridge Island,WA,98110,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJYGDEF2M,King,Woodinville,WA,98072,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
1N4AZ1CP4K,King,Seattle,WA,98133,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150
WP0AA2Y17N,King,Renton,WA,98056,2022,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
JTDKARFP9K,Thurston,Yelm,WA,98597,2019,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25
5YJ3E1EB2K,Kitsap,Bainbridge Island,WA,98110,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220
1FTVW1EV0P,King,Kirkland,WA,98033,2023,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJSA1E49K,King,Seattle,WA,98119,2019,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,270
WP0AE2A73J,King,Bellevue,WA,98005,2018,PORSCHE,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16
5UXTA6C0XM,King,Kirkland,WA,98033,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30
5YJ3E1EA3P,King,Bellevue,WA,98004,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJ3E1EB9J,King,Bellevue,WA,98004,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215
1N4BZ1DV8N,King,Seattle,WA,98177,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJSA1E24G,King,Redmond,WA,98052,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210
WA1K2BFZ3R,King,Kirkland,WA,98034,2024,AUDI,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
3FMTK3SU7P,King,Bellevue,WA,98006,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
1G1FY6S0XK,King,Auburn,WA,98001,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238
1G1FW6S04H,King,Seattle,WA,98107,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238
3FMTK4SX1P,King,Kirkland,WA,98033,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJSA1E23L,King,Kirkland,WA,98034,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330
2C4RC1S7XM,Cowlitz,Longview,WA,98632,2021,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32
7SAYGDEE4N,King,Burien,WA,98168,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
YV4BR0DL8M,King,Normandy Park,WA,98166,2021,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18
7SAYGDEF5P,King,Redmond,WA,98052,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
7SAYGDEE5R,King,Bellevue,WA,98004,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
1G1FX6S00P,King,Tukwila,WA,98188,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
W1KEG5DB6P,King,Bellevue,WA,98004,2023,MERCEDES-BENZ,EQE-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
2C4RC1L71N,Thurston,Olympia,WA,98501,2022,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32
YV4BR0CK4M,King,Seattle,WA,98109,2021,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18
KNDC3DLC9P,King,Kenmore,WA,98028,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
KNDADFS50R,King,Bellevue,WA,98004,2024,KIA,EV9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
7PDSGABA3P,King,Kirkland,WA,98033,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJYGDEE4M,King,Kent,WA,98030,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJ3E1EBXJ,King,Kirkland,WA,98034,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215
1G1RA6S52J,King,Renton,WA,98058,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53
WVGGNPE20M,King,Shoreline,WA,98133,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
7SAYGDEE3P,King,Seattle,WA,98177,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
WA1VCBGE8P,King,Burien,WA,98146,2023,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
WB533CF0XP,King,Bothell,WA,98011,2023,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
1C4RJXP62R,King,Seattle,WA,98119,2024,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21
1C4JJXR60M,King,Bellevue,WA,98004,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21
WBY73AW07P,King,Seattle,WA,98134,2023,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJ3E1EB1N,Clark,Vancouver,WA,98684,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
JTMABABA8R,King,Kirkland,WA,98034,2024,SUBARU,SOLTERRA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
KM8KMDAF4N,King,Redmond,WA,98052,2022,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
1C4JJXP67P,Cowlitz,Longview,WA,98632,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21
5YJ3E1EA7P,King,Federal Way,WA,98003,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
4JGGM2CB5P,King,Bellevue,WA,98004,2023,MERCEDES-BENZ,EQE-CLASS SUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
7SAYGAEE3P,Clark,Vancouver,WA,98682,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
1G1RD6E45B,King,Bellevue,WA,98004,2011,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35
WB523CF07N,King,Kirkland,WA,98034,2022,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJSA1E58P,King,Bellevue,WA,98004,2023,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
WP0BA2Y17N,King,Clyde Hill,WA,98004,2022,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
7SAYGDEE9N,King,Beaux Arts,WA,98004,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
KNDC5DLEXP,King,Mercer Island,WA,98040,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
WVWKR7AU5K,King,Bellevue,WA,98004,2019,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125
JTMFB3FV3R,King,Seattle,WA,98122,2024,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42
7SAYGDED0R,King,Kirkland,WA,98034,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
1G1RA6S53J,King,Seattle,WA,98107,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53
3FMTK4SX1N,King,Burien,WA,98168,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJYGDEE0M,King,Redmond,WA,98052,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
YV4H60CL6N,Kitsap,Bremerton,WA,98310,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35
KM8K33AG6M,Kitsap,Port Orchard,WA,98367,2021,HYUNDAI,KONA ELECTRIC,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJXCDE25L,King,Bellevue,WA,98004,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289
WDC0G5EB2K,King,Bellevue,WA,98004,2019,MERCEDES-BENZ,GLC-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,10
JTMABACA5R,Clark,Vancouver,WA,98682,2024,TOYOTA,BZ4X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
JTMFB3FV2P,Clark,Vancouver,WA,98662,2023,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42
JTDACACU7R,Island,Camano Island,WA,98282,2024,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,39
1G1RA6S59H,King,Shoreline,WA,98133,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53
5LMYJ9YY5N,King,Kirkland,WA,98034,2022,LINCOLN,AVIATOR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21
2C4RC1H75J,King,Kenmore,WA,98028,2018,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33
7SAYGDEE8N,Snohomish,Snohomish,WA,98296,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJYGDEF3L,King,Covington,WA,98042,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291
1N4AZ1CP5K,King,Seattle,WA,98177,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150
7SAYGDEF3N,King,Kirkland,WA,98033,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJ3E1EB3P,King,Bellevue,WA,98004,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
KNDCE3LG2L,King,Seattle,WA,98122,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239
1FMCU0LZ0M,Cowlitz,Longview,WA,98632,2021,FORD,ESCAPE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38
KM8JBDD21R,King,Seattle,WA,98125,2024,HYUNDAI,TUCSON,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33
KM8KRDDF7R,King,Kirkland,WA,98034,2024,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJYGAEE6M,King,Redmond,WA,98052,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
5YJSA1E2XH,King,Kenmore,WA,98028,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210
5YJYGAEE3M,King,Bellevue,WA,98007,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0
WAUTPBFF8H,King,Woodinville,WA,98072,2017,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16
